Lat,Lon,Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
45.3,-65.300003,2024-01,953f9c2bb-b971-1063-442c-17e491df5995,CAN,THE PREDATOR II,2024-01-15T06:00:00Z,2024-01-24T07:00:00Z,TRAWLERS,FISHING,316018898,,,2020-09-08T17:22:04Z,2026-07-06T22:19:58Z,7.09
45.1,-65.800003,2024-01,6ef5bd4fd-d2b7-5bbe-aac4-e44f8a2e0631,CAN,PRINCESS PAISLEY 2,2024-01-15T16:00:00Z,2024-01-31T01:00:00Z,FIXED_GEAR,FISHING,316038961,,,2018-11-28T14:57:32Z,2026-07-06T23:53:48Z,0.26
45.2,-65.699997,2024-01,f6227f5fd-ddfb-c123-7aed-dd127cb6bcad,CAN,CREEDMOOR,2024-01-09T17:00:00Z,2024-01-31T20:00:00Z,DREDGE_FISHING,FISHING,316044294,,,2020-10-29T17:36:39Z,2025-03-19T04:56:03Z,17.53
47.8,-60.700001,2024-01,e9d0e982f-fcf9-49a0-3d26-80977966c8aa,CAN,YVON`S LEGACY,2024-01-04T09:00:00Z,2024-01-05T13:00:00Z,FISHING,FISHING,316012560,,,2020-08-12T12:24:38Z,2026-06-27T13:37:11Z,2.2
49.0,-58.099998,2024-01,6f853760c-caf5-100c-dd56-9c96db87f204,CAN,OCEAN LEADER,2024-01-02T20:00:00Z,2024-01-05T21:00:00Z,PURSE_SEINES,FISHING,316004443,,VC-8451,2013-01-04T15:39:04Z,2026-07-06T23:59:54Z,1.88
45.2,-65.599998,2024-01,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-01-09T11:00:00Z,2024-01-31T21:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,32.38
45.1,-66.0,2024-01,8c507ba0f-fc52-8167-61a1-e9b3674f0514,CAN,GINGER RAGE,2024-01-15T15:00:00Z,2024-01-26T01:00:00Z,DREDGE_FISHING,FISHING,316037222,,,2019-01-17T19:54:21Z,2026-06-11T07:35:29Z,0.07
47.2,-60.200001,2024-01,583b670b1-1972-18e9-c406-5e0e6fbcb57b,CAN,MIDNIGHT BANDIT,2024-01-04T08:00:00Z,2024-01-05T02:00:00Z,FISHING,FISHING,316045146,,CH - 16,2022-07-28T17:20:25Z,2024-03-12T21:12:20Z,1.91
45.3,-65.5,2024-01,dd44db43d-d1a1-4c02-60af-a026a0f4dc31,CAN,SEA FEVER III,2024-01-17T13:00:00Z,2024-01-24T07:00:00Z,DREDGE_FISHING,FISHING,316036066,,,2017-11-24T20:53:43Z,2026-06-25T08:52:01Z,45.88
45.0,-56.799999,2024-01,405139223-3566-1834-ff43-0befaf5ceaa1,CAN,BURIN TRADITION,2024-01-27T00:00:00Z,2024-01-27T17:00:00Z,FIXED_GEAR,FISHING,316019185,,CH. 16,2013-04-22T02:21:03Z,2026-07-06T04:20:11Z,9.65
45.2,-65.900002,2024-01,7a7e88578-88e7-bae8-e160-a367ae8ce347,CAN,LAST KANA,2024-01-15T13:00:00Z,2024-01-19T21:00:00Z,FISHING,FISHING,316038833,,,2018-10-25T13:23:53Z,2026-06-30T13:44:23Z,0.45
45.1,-65.699997,2024-01,0ad9fe9ca-a65d-ec0e-8383-214c325a0882,CAN,OCEAN PREDATOR 2019#,2024-01-09T02:00:00Z,2024-01-09T20:00:00Z,FISHING,FISHING,316036276,,,2019-03-21T19:21:56Z,2026-06-30T13:53:49Z,5.0
45.3,-65.800003,2024-01,15623bab6-6f0e-cb83-01f2-8e606e058ae2,CAN,SMALL FORTUNE`S,2024-01-02T14:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316039557,,,2019-04-29T17:26:54Z,2026-07-06T23:58:19Z,1.8
45.2,-65.599998,2024-01,4ede3ec23-3d3b-6f1b-9913-f843398392d3,CAN,FUNDY BANDIT,2024-01-23T15:00:00Z,2024-01-30T18:00:00Z,,FISHING,316051477,,,2023-04-22T01:08:51Z,2026-06-29T15:11:49Z,5.4
47.9,-60.599998,2024-01,e73974cd6-6cf3-09d7-e70b-0f8d1ec9232c,CAN,CAPE CORDELL,2024-01-15T10:00:00Z,2024-01-17T11:00:00Z,TRAWLERS,FISHING,316007950,,,2012-05-11T14:28:22Z,2024-02-19T16:22:47Z,8.86
45.2,-65.800003,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,14.17
45.2,-65.599998,2024-01,15623bab6-6f0e-cb83-01f2-8e606e058ae2,CAN,SMALL FORTUNE`S,2024-01-02T14:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316039557,,,2019-04-29T17:26:54Z,2026-07-06T23:58:19Z,20.68
45.3,-65.099998,2024-01,6b3e8b4e2-2e28-d35e-4807-9d78df3d4e41,CAN,BRYCAS,2024-01-17T01:00:00Z,2024-01-31T21:00:00Z,TRAWLERS,FISHING,316007872,,,2020-04-30T12:41:58Z,2026-07-03T17:18:26Z,10.92
45.2,-65.5,2024-01,f6227f5fd-ddfb-c123-7aed-dd127cb6bcad,CAN,CREEDMOOR,2024-01-09T17:00:00Z,2024-01-31T20:00:00Z,DREDGE_FISHING,FISHING,316044294,,,2020-10-29T17:36:39Z,2025-03-19T04:56:03Z,11.34
45.1,-66.5,2024-01,ba49125bf-fbb1-bca2-eaaa-2d266b3f074d,CAN,FUNDY NAVIGATOR,2024-01-03T15:00:00Z,2024-01-31T09:00:00Z,FISHING,FISHING,316010834,,,2014-04-24T21:51:33Z,2026-07-06T23:58:38Z,3.34
45.1,-65.800003,2024-01,5371667ad-d883-7cba-6cb0-feccdf780d60,CAN,WHITETAIL,2024-01-16T10:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316047583,,,2021-11-01T11:54:13Z,2026-07-06T19:41:42Z,0.25
45.1,-66.599998,2024-01,275deb242-2c4b-a793-d417-60d40ba48c6d,CAN,ROUND THE CLOCK,2024-01-01T15:00:00Z,2024-01-14T15:00:00Z,INCONCLUSIVE,FISHING,316004914,,,2013-01-22T03:10:01Z,2026-07-05T14:45:25Z,4.35
45.2,-66.0,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,0.17
45.2,-65.900002,2024-01,e56da8de3-3483-d790-856e-bd46b5987307,CAN,ALYSSA  BRITTANY,2024-01-30T21:00:00Z,2024-01-31T10:00:00Z,FISHING,FISHING,316008780,,,2014-11-11T20:32:01Z,2026-06-29T18:32:59Z,0.93
45.3,-65.599998,2024-01,953f9c2bb-b971-1063-442c-17e491df5995,CAN,THE PREDATOR II,2024-01-15T06:00:00Z,2024-01-24T07:00:00Z,TRAWLERS,FISHING,316018898,,,2020-09-08T17:22:04Z,2026-07-06T22:19:58Z,2.1
45.2,-65.699997,2024-01,5371667ad-d883-7cba-6cb0-feccdf780d60,CAN,WHITETAIL,2024-01-16T10:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316047583,,,2021-11-01T11:54:13Z,2026-07-06T19:41:42Z,3.3
45.0,-66.400002,2024-01,c403a300d-d04a-6f8a-fd9a-8b4d0e848ad9,CAN,VICIOUS ALOYSIUS,2024-01-15T15:00:00Z,2024-01-31T20:00:00Z,FIXED_GEAR,FISHING,316036425,,06,2018-03-08T19:53:51Z,2026-07-05T18:24:03Z,3.68
45.2,-65.5,2024-01,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-01-09T11:00:00Z,2024-01-31T21:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,2.38
45.3,-65.0,2024-01,f0e1ed7bd-d5a5-551c-0479-eea6892c72be,CAN,LOGAN & MORGAN,2024-01-16T01:00:00Z,2024-01-28T00:00:00Z,FISHING,FISHING,316005262,,CH.16,2013-02-08T12:20:21Z,2024-11-18T01:04:18Z,1.59
46.5,-59.5,2024-01,f774d77d6-6d40-5902-a5df-2edb59edf21e,CAN,MERSEY PHOENIX,2024-01-31T13:00:00Z,2024-01-31T13:00:00Z,TRAWLERS,FISHING,316001738,9247089.0,VOGB,2013-06-13T14:12:01Z,2026-07-06T23:45:57Z,0.03
45.2,-65.900002,2024-01,6ef5bd4fd-d2b7-5bbe-aac4-e44f8a2e0631,CAN,PRINCESS PAISLEY 2,2024-01-15T16:00:00Z,2024-01-31T01:00:00Z,FIXED_GEAR,FISHING,316038961,,,2018-11-28T14:57:32Z,2026-07-06T23:53:48Z,1.96
45.2,-60.900002,2024-01,673d92d4e-e28c-ee4d-28c7-c21191231739,CAN,BLAIR MARIE & BOYS,2024-01-23T11:00:00Z,2024-01-23T12:00:00Z,SET_LONGLINES,FISHING,316001532,,,2023-03-23T09:29:19Z,2025-12-27T21:30:47Z,0.66
45.1,-65.699997,2024-01,4ede3ec23-3d3b-6f1b-9913-f843398392d3,CAN,FUNDY BANDIT,2024-01-23T15:00:00Z,2024-01-30T18:00:00Z,,FISHING,316051477,,,2023-04-22T01:08:51Z,2026-06-29T15:11:49Z,20.43
45.2,-65.900002,2024-01,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-01-09T11:00:00Z,2024-01-31T21:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,3.81
45.2,-65.900002,2024-01,23eb893a7-7c35-847d-d8df-48cfc3c1e63e,CAN,BLACK DUCK 1,2024-01-15T17:00:00Z,2024-01-27T01:00:00Z,TRAWLERS,FISHING,316003649,,CH - 16,2022-02-13T21:19:51Z,2026-07-06T22:12:01Z,0.51
45.3,-65.099998,2024-01,1daee97f4-44ad-f1d1-c1b8-a8bab51f6e3c,CAN,BRITTANY & MADISON V,2024-01-22T09:00:00Z,2024-01-31T20:00:00Z,FISHING,FISHING,316032477,,,2016-08-14T14:09:53Z,2026-07-06T21:10:05Z,28.85
45.3,-65.5,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,3.13
45.2,-65.699997,2024-01,18462f45a-ab57-041f-98f2-c46d3b3a2217,CAN,GOIN`2POT,2024-01-15T15:00:00Z,2024-01-31T09:00:00Z,FISHING,FISHING,316038792,,,2019-01-15T00:36:12Z,2026-06-29T18:25:29Z,5.89
45.2,-65.5,2024-01,8c507ba0f-fc52-8167-61a1-e9b3674f0514,CAN,GINGER RAGE,2024-01-15T15:00:00Z,2024-01-26T01:00:00Z,DREDGE_FISHING,FISHING,316037222,,,2019-01-17T19:54:21Z,2026-06-11T07:35:29Z,6.97
45.3,-65.5,2024-01,9a18cd799-9a88-94b7-31b9-136b8c9113b1,CAN,EZ-GO-N-06,2024-01-22T09:00:00Z,2024-01-26T21:00:00Z,POTS_AND_TRAPS,FISHING,316017202,,CH 16,2019-09-28T01:53:50Z,2026-07-04T14:41:17Z,13.36
45.0,-66.800003,2024-01,930dc5752-2886-33b8-28fe-a005d5392b64,CAN,SITANSISK I,2024-01-22T21:00:00Z,2024-01-22T21:00:00Z,FISHING,FISHING,316024498,,,2014-02-24T08:16:33Z,2026-07-06T06:50:16Z,5.58
45.2,-65.699997,2024-01,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-01-09T11:00:00Z,2024-01-31T21:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,13.49
45.2,-65.699997,2024-01,23eb893a7-7c35-847d-d8df-48cfc3c1e63e,CAN,BLACK DUCK 1,2024-01-15T17:00:00Z,2024-01-27T01:00:00Z,TRAWLERS,FISHING,316003649,,CH - 16,2022-02-13T21:19:51Z,2026-07-06T22:12:01Z,33.09
47.8,-60.599998,2024-01,e9d0e982f-fcf9-49a0-3d26-80977966c8aa,CAN,YVON`S LEGACY,2024-01-04T09:00:00Z,2024-01-05T13:00:00Z,FISHING,FISHING,316012560,,,2020-08-12T12:24:38Z,2026-06-27T13:37:11Z,10.1
45.2,-65.5,2024-01,5371667ad-d883-7cba-6cb0-feccdf780d60,CAN,WHITETAIL,2024-01-16T10:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316047583,,,2021-11-01T11:54:13Z,2026-07-06T19:41:42Z,8.56
45.2,-65.699997,2024-01,6ef5bd4fd-d2b7-5bbe-aac4-e44f8a2e0631,CAN,PRINCESS PAISLEY 2,2024-01-15T16:00:00Z,2024-01-31T01:00:00Z,FIXED_GEAR,FISHING,316038961,,,2018-11-28T14:57:32Z,2026-07-06T23:53:48Z,13.47
45.2,-65.800003,2024-01,1e7840055-5cd0-c45b-109e-215b34a6ddb3,CAN,PIELAW,2024-01-30T17:00:00Z,2024-01-31T14:00:00Z,TRAWLERS,FISHING,316020774,,,2014-09-09T05:13:35Z,2026-07-06T06:45:16Z,8.99
45.8,-58.299999,2024-01,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-01-28T04:00:00Z,2024-01-31T23:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,2.97
45.2,-65.900002,2024-01,15623bab6-6f0e-cb83-01f2-8e606e058ae2,CAN,SMALL FORTUNE`S,2024-01-02T14:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316039557,,,2019-04-29T17:26:54Z,2026-07-06T23:58:19Z,9.79
46.8,-57.700001,2024-01,dfbfc4fc9-9704-8e9b-03a0-8a0d7bd19fab,CAN,OSC MARINER,2024-01-28T11:00:00Z,2024-01-31T23:00:00Z,TRAWLERS,FISHING,316004111,,,2015-06-03T18:31:29Z,2026-07-06T23:59:54Z,6.84
45.1,-65.800003,2024-01,8c507ba0f-fc52-8167-61a1-e9b3674f0514,CAN,GINGER RAGE,2024-01-15T15:00:00Z,2024-01-26T01:00:00Z,DREDGE_FISHING,FISHING,316037222,,,2019-01-17T19:54:21Z,2026-06-11T07:35:29Z,2.03
45.1,-65.599998,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,1.39
45.0,-57.099998,2024-01,8f7648d71-1041-1002-aa33-668de9af5059,CAN,ANGELA O,2024-01-27T09:00:00Z,2024-01-27T20:00:00Z,TRAWLERS,FISHING,316004559,,CH 16,2015-08-25T04:01:20Z,2026-06-28T22:25:21Z,1.48
45.2,-65.900002,2024-01,c403a300d-d04a-6f8a-fd9a-8b4d0e848ad9,CAN,VICIOUS ALOYSIUS,2024-01-15T15:00:00Z,2024-01-31T20:00:00Z,FIXED_GEAR,FISHING,316036425,,06,2018-03-08T19:53:51Z,2026-07-05T18:24:03Z,0.24
45.2,-65.5,2024-01,7a7e88578-88e7-bae8-e160-a367ae8ce347,CAN,LAST KANA,2024-01-15T13:00:00Z,2024-01-19T21:00:00Z,FISHING,FISHING,316038833,,,2018-10-25T13:23:53Z,2026-06-30T13:44:23Z,2.22
45.2,-65.900002,2024-01,6b3e8b4e2-2e28-d35e-4807-9d78df3d4e41,CAN,BRYCAS,2024-01-17T01:00:00Z,2024-01-31T21:00:00Z,TRAWLERS,FISHING,316007872,,,2020-04-30T12:41:58Z,2026-07-03T17:18:26Z,7.02
45.9,-58.099998,2024-01,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-01-28T04:00:00Z,2024-01-31T23:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,2.23
47.7,-60.400002,2024-01,e73974cd6-6cf3-09d7-e70b-0f8d1ec9232c,CAN,CAPE CORDELL,2024-01-15T10:00:00Z,2024-01-17T11:00:00Z,TRAWLERS,FISHING,316007950,,,2012-05-11T14:28:22Z,2024-02-19T16:22:47Z,4.2
45.1,-66.0,2024-01,15623bab6-6f0e-cb83-01f2-8e606e058ae2,CAN,SMALL FORTUNE`S,2024-01-02T14:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316039557,,,2019-04-29T17:26:54Z,2026-07-06T23:58:19Z,14.17
45.1,-65.5,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,16.46
45.2,-57.400002,2024-01,ee758e369-9482-9f54-0f6e-0f000204a974,CAN,EXECUTIONER,2024-01-25T00:00:00Z,2024-01-25T07:00:00Z,TRAWLERS,FISHING,316031783,,CFA2067,2021-04-29T15:21:56Z,2026-07-06T23:58:16Z,1.77
45.0,-66.0,2024-01,bd9a702a9-9bfb-3ec6-0069-400fffdb780e,CAN,GENERATION 5,2024-01-16T22:00:00Z,2024-01-16T22:00:00Z,POTS_AND_TRAPS,FISHING,316033791,,,2019-07-25T15:00:59Z,2026-06-24T08:03:54Z,14.85
45.2,-65.5,2024-01,1daee97f4-44ad-f1d1-c1b8-a8bab51f6e3c,CAN,BRITTANY & MADISON V,2024-01-22T09:00:00Z,2024-01-31T20:00:00Z,FISHING,FISHING,316032477,,,2016-08-14T14:09:53Z,2026-07-06T21:10:05Z,3.77
45.1,-66.699997,2024-01,275deb242-2c4b-a793-d417-60d40ba48c6d,CAN,ROUND THE CLOCK,2024-01-01T15:00:00Z,2024-01-14T15:00:00Z,INCONCLUSIVE,FISHING,316004914,,,2013-01-22T03:10:01Z,2026-07-05T14:45:25Z,0.47
45.1,-65.400002,2024-01,1daee97f4-44ad-f1d1-c1b8-a8bab51f6e3c,CAN,BRITTANY & MADISON V,2024-01-22T09:00:00Z,2024-01-31T20:00:00Z,FISHING,FISHING,316032477,,,2016-08-14T14:09:53Z,2026-07-06T21:10:05Z,0.05
45.3,-65.199997,2024-01,1daee97f4-44ad-f1d1-c1b8-a8bab51f6e3c,CAN,BRITTANY & MADISON V,2024-01-22T09:00:00Z,2024-01-31T20:00:00Z,FISHING,FISHING,316032477,,,2016-08-14T14:09:53Z,2026-07-06T21:10:05Z,10.31
45.7,-58.400002,2024-01,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-01-28T04:00:00Z,2024-01-31T23:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,1.43
45.1,-66.0,2024-01,18462f45a-ab57-041f-98f2-c46d3b3a2217,CAN,GOIN`2POT,2024-01-15T15:00:00Z,2024-01-31T09:00:00Z,FISHING,FISHING,316038792,,,2019-01-15T00:36:12Z,2026-06-29T18:25:29Z,0.32
45.3,-65.699997,2024-01,60dc99d64-4bbb-78ec-bcb1-b48b9d1f2190,CAN,BAIT EM + CRATE EM I,2024-01-16T04:00:00Z,2024-01-27T03:00:00Z,FISHING,FISHING,316043728,,,2020-08-11T21:25:10Z,2026-07-06T23:56:37Z,3.43
45.3,-64.800003,2024-01,803e17071-195f-d9ae-58ef-57f8f23e4f28,CAN,KNOT AGIN,2024-01-12T20:00:00Z,2024-01-24T21:00:00Z,POLE_AND_LINE,FISHING,316021113,,CH - 16,2023-11-07T13:56:57Z,2026-06-19T22:01:22Z,2.88
45.1,-66.0,2024-01,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-01-09T11:00:00Z,2024-01-31T21:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,0.43
45.2,-65.599998,2024-01,8c507ba0f-fc52-8167-61a1-e9b3674f0514,CAN,GINGER RAGE,2024-01-15T15:00:00Z,2024-01-26T01:00:00Z,DREDGE_FISHING,FISHING,316037222,,,2019-01-17T19:54:21Z,2026-06-11T07:35:29Z,15.49
45.2,-65.900002,2024-01,5371667ad-d883-7cba-6cb0-feccdf780d60,CAN,WHITETAIL,2024-01-16T10:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316047583,,,2021-11-01T11:54:13Z,2026-07-06T19:41:42Z,1.23
45.2,-66.0,2024-01,0ad9fe9ca-a65d-ec0e-8383-214c325a0882,CAN,OCEAN PREDATOR 2019#,2024-01-09T02:00:00Z,2024-01-09T20:00:00Z,FISHING,FISHING,316036276,,,2019-03-21T19:21:56Z,2026-06-30T13:53:49Z,5.35
46.9,-57.799999,2024-01,dfbfc4fc9-9704-8e9b-03a0-8a0d7bd19fab,CAN,OSC MARINER,2024-01-28T11:00:00Z,2024-01-31T23:00:00Z,TRAWLERS,FISHING,316004111,,,2015-06-03T18:31:29Z,2026-07-06T23:59:54Z,1.16
45.2,-65.699997,2024-01,c403a300d-d04a-6f8a-fd9a-8b4d0e848ad9,CAN,VICIOUS ALOYSIUS,2024-01-15T15:00:00Z,2024-01-31T20:00:00Z,FIXED_GEAR,FISHING,316036425,,06,2018-03-08T19:53:51Z,2026-07-05T18:24:03Z,20.3
45.1,-56.799999,2024-01,405139223-3566-1834-ff43-0befaf5ceaa1,CAN,BURIN TRADITION,2024-01-27T00:00:00Z,2024-01-27T17:00:00Z,FIXED_GEAR,FISHING,316019185,,CH. 16,2013-04-22T02:21:03Z,2026-07-06T04:20:11Z,5.95
47.3,-60.299999,2024-01,583b670b1-1972-18e9-c406-5e0e6fbcb57b,CAN,MIDNIGHT BANDIT,2024-01-04T08:00:00Z,2024-01-05T02:00:00Z,FISHING,FISHING,316045146,,CH - 16,2022-07-28T17:20:25Z,2024-03-12T21:12:20Z,1.18
48.2,-59.900002,2024-01,e73974cd6-6cf3-09d7-e70b-0f8d1ec9232c,CAN,CAPE CORDELL,2024-01-15T10:00:00Z,2024-01-17T11:00:00Z,TRAWLERS,FISHING,316007950,,,2012-05-11T14:28:22Z,2024-02-19T16:22:47Z,1.03
45.2,-57.200001,2024-01,ee758e369-9482-9f54-0f6e-0f000204a974,CAN,EXECUTIONER,2024-01-25T00:00:00Z,2024-01-25T07:00:00Z,TRAWLERS,FISHING,316031783,,CFA2067,2021-04-29T15:21:56Z,2026-07-06T23:58:16Z,0.22
45.2,-65.699997,2024-01,7a7e88578-88e7-bae8-e160-a367ae8ce347,CAN,LAST KANA,2024-01-15T13:00:00Z,2024-01-19T21:00:00Z,FISHING,FISHING,316038833,,,2018-10-25T13:23:53Z,2026-06-30T13:44:23Z,19.55
45.1,-57.099998,2024-01,8f7648d71-1041-1002-aa33-668de9af5059,CAN,ANGELA O,2024-01-27T09:00:00Z,2024-01-27T20:00:00Z,TRAWLERS,FISHING,316004559,,CH 16,2015-08-25T04:01:20Z,2026-06-28T22:25:21Z,0.82
45.2,-65.599998,2024-01,6b3e8b4e2-2e28-d35e-4807-9d78df3d4e41,CAN,BRYCAS,2024-01-17T01:00:00Z,2024-01-31T21:00:00Z,TRAWLERS,FISHING,316007872,,,2020-04-30T12:41:58Z,2026-07-03T17:18:26Z,4.97
47.2,-60.099998,2024-01,583b670b1-1972-18e9-c406-5e0e6fbcb57b,CAN,MIDNIGHT BANDIT,2024-01-04T08:00:00Z,2024-01-05T02:00:00Z,FISHING,FISHING,316045146,,CH - 16,2022-07-28T17:20:25Z,2024-03-12T21:12:20Z,1.73
45.0,-65.599998,2024-01,953f9c2bb-b971-1063-442c-17e491df5995,CAN,THE PREDATOR II,2024-01-15T06:00:00Z,2024-01-24T07:00:00Z,TRAWLERS,FISHING,316018898,,,2020-09-08T17:22:04Z,2026-07-06T22:19:58Z,0.26
47.9,-60.5,2024-01,e73974cd6-6cf3-09d7-e70b-0f8d1ec9232c,CAN,CAPE CORDELL,2024-01-15T10:00:00Z,2024-01-17T11:00:00Z,TRAWLERS,FISHING,316007950,,,2012-05-11T14:28:22Z,2024-02-19T16:22:47Z,6.4
45.1,-65.699997,2024-01,5371667ad-d883-7cba-6cb0-feccdf780d60,CAN,WHITETAIL,2024-01-16T10:00:00Z,2024-01-31T23:00:00Z,DREDGE_FISHING,FISHING,316047583,,,2021-11-01T11:54:13Z,2026-07-06T19:41:42Z,42.7
