Lat,Lon,Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
47.0,-57.700001,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,19.37
45.7,-56.0,2024-12,b8bc037af-f023-4950-d629-70edb90adc5f,CAN,VOICE OF THE SEA,2024-12-02T18:00:00Z,2024-12-04T12:00:00Z,FISHING,FISHING,316048089,,,2022-02-15T13:21:52Z,2026-07-06T21:58:10Z,1.31
45.6,-58.599998,2024-12,0ebeb84f8-86a6-4196-7dc3-123dc4ed569f,CAN,ADELE EVANGELINE,2024-12-01T09:00:00Z,2024-12-17T00:00:00Z,SET_GILLNETS,FISHING,316011403,,CH.16,2013-10-10T08:07:41Z,2026-04-15T19:46:39Z,14.46
49.4,-59.200001,2024-12,48ceeb161-1ecd-7763-ce4b-23d6372d5b1e,CAN,GUARDIAN GALE,2024-12-02T14:00:00Z,2024-12-06T01:00:00Z,TRAWLERS,FISHING,316010360,,,2014-08-03T01:27:18Z,2026-07-06T23:06:48Z,15.61
45.3,-60.900002,2024-12,b1d815681-1c77-f3de-89d7-4c8b507e7985,CAN,IRISH TOWNER 1,2024-12-01T11:00:00Z,2024-12-01T14:00:00Z,,FISHING,316053615,,,2024-06-09T09:58:52Z,2026-05-20T16:03:55Z,1.39
46.8,-56.200001,2024-12,890a71548-8701-0fe4-dd8c-baff4f7f9eec,PRT,SANTA CRISTINA,2024-12-28T13:00:00Z,2024-12-28T14:00:00Z,TRAWLERS,FISHING,263531000,6608309.0,CUFE,2016-07-19T02:07:00Z,2026-07-06T10:21:32Z,0.28
46.8,-57.599998,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,2.93
45.0,-66.699997,2024-12,a3c5bc536-63e0-56e3-db32-e7671f84e52b,CAN,SKICINUWEY,2024-12-01T14:00:00Z,2024-12-31T20:00:00Z,FIXED_GEAR,FISHING,316021342,,,2014-10-31T12:33:55Z,2026-07-03T14:01:49Z,3.39
45.2,-66.0,2024-12,4324dcf19-939c-190f-9c60-eaa46e753403,CAN,KATIE ANNE,2024-12-04T11:00:00Z,2024-12-27T18:00:00Z,POTS_AND_TRAPS,FISHING,316041739,,,2019-11-05T23:23:20Z,2026-07-06T13:59:44Z,2.86
45.0,-66.699997,2024-12,12ec88689-98fe-9ec3-bd9c-d2db7131080a,CAN,JEREMY & JADEN,2024-12-02T10:00:00Z,2024-12-27T16:00:00Z,POTS_AND_TRAPS,FISHING,316002901,,,2022-11-09T12:52:33Z,2026-07-06T15:27:49Z,23.48
46.1,-58.200001,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,5.25
45.5,-60.599998,2024-12,2d674c2b8-8beb-fdbe-b977-c0993e2f1277,CAN,COUNT IT JOY,2024-12-02T14:00:00Z,2024-12-04T06:00:00Z,SET_GILLNETS,FISHING,316038703,,,2018-09-19T14:46:29Z,2026-07-02T12:26:35Z,4.86
49.4,-59.099998,2024-12,43f7a90d0-056c-1c0c-4eea-e1f02b98eba5,CAN,M & R TRADITION,2024-12-15T08:00:00Z,2024-12-16T18:00:00Z,TRAWLERS,FISHING,316002703,,,2015-06-02T15:00:48Z,2026-07-06T17:47:51Z,1.8
49.5,-59.200001,2024-12,a860e2995-54f0-6403-3f8a-6c51444b52f9,CAN,SEA VOYAGER II,2024-12-03T08:00:00Z,2024-12-05T15:00:00Z,TRAWLERS,FISHING,316002174,,,2014-07-14T10:25:35Z,2026-07-06T16:23:41Z,1.9
45.8,-59.0,2024-12,0ebeb84f8-86a6-4196-7dc3-123dc4ed569f,CAN,ADELE EVANGELINE,2024-12-01T09:00:00Z,2024-12-17T00:00:00Z,SET_GILLNETS,FISHING,316011403,,CH.16,2013-10-10T08:07:41Z,2026-04-15T19:46:39Z,1.46
45.1,-67.0,2024-12,603504a0f-f337-7214-e628-964b0c809fab,CAN,LADY MALISEET,2024-12-02T10:00:00Z,2024-12-20T18:00:00Z,FIXED_GEAR,FISHING,316026077,,,2014-06-17T04:24:08Z,2026-07-06T23:54:34Z,16.25
49.6,-59.0,2024-12,456713809-9780-df6c-5a4a-8c7def1f8ef6,CAN,ATLANTIC EXPLORER II,2024-12-03T08:00:00Z,2024-12-05T16:00:00Z,FISHING,FISHING,316010140,,,2020-09-10T23:03:44Z,2026-07-06T18:50:30Z,6.26
47.1,-57.599998,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,6.42
46.0,-58.099998,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,21.63
45.1,-66.599998,2024-12,a3c5bc536-63e0-56e3-db32-e7671f84e52b,CAN,SKICINUWEY,2024-12-01T14:00:00Z,2024-12-31T20:00:00Z,FIXED_GEAR,FISHING,316021342,,,2014-10-31T12:33:55Z,2026-07-03T14:01:49Z,1.42
49.5,-59.099998,2024-12,48ceeb161-1ecd-7763-ce4b-23d6372d5b1e,CAN,GUARDIAN GALE,2024-12-02T14:00:00Z,2024-12-06T01:00:00Z,TRAWLERS,FISHING,316010360,,,2014-08-03T01:27:18Z,2026-07-06T23:06:48Z,18.85
49.3,-59.0,2024-12,fd5ceb0dc-ceb6-d8f0-2237-3dac4a8e87fb,CAN,NEWFOUNDLAND STORM,2024-12-03T13:00:00Z,2024-12-04T22:00:00Z,TRAWLERS,FISHING,316006413,,,2013-06-08T01:55:46Z,2026-06-24T10:02:41Z,1.29
46.7,-56.0,2024-12,700236985-5dff-cb94-d348-bd633d315d2d,PRT,PRINCESA SANTA JOANA,2024-12-28T02:00:00Z,2024-12-28T11:00:00Z,TRAWLERS,FISHING,263588000,7234636.0,CUIY6,2019-02-26T10:30:58Z,2026-07-06T15:49:47Z,3.01
46.2,-59.700001,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,0.44
49.6,-59.099998,2024-12,a860e2995-54f0-6403-3f8a-6c51444b52f9,CAN,SEA VOYAGER II,2024-12-03T08:00:00Z,2024-12-05T15:00:00Z,TRAWLERS,FISHING,316002174,,,2014-07-14T10:25:35Z,2026-07-06T16:23:41Z,5.22
47.1,-58.099998,2024-12,be7600240-0dcd-954a-4e6c-8a5092819ff9,CAN,LADY CHRISTANNA,2024-12-03T08:00:00Z,2024-12-04T16:00:00Z,FISHING,FISHING,316002469,,VC3203,2017-04-30T23:58:11Z,2026-07-06T23:59:30Z,4.41
47.2,-57.900002,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,1.98
45.0,-66.900002,2024-12,22ba8bc3c-c34d-3548-b446-d83db344eee3,CAN,TUNA KAHUNA,2024-12-19T13:00:00Z,2024-12-19T13:00:00Z,POTS_AND_TRAPS,FISHING,316013170,,,2019-11-06T20:59:05Z,2026-06-29T19:47:44Z,0.03
46.8,-56.200001,2024-12,ad0a0d0b0-0d39-ea69-f1c6-f02eed79d202,SPM,MOLIPA,2024-12-03T12:00:00Z,2024-12-04T13:00:00Z,FIXED_GEAR,FISHING,361000970,,FAJ4307,2022-04-23T07:44:53Z,2026-07-05T15:33:48Z,38.44
46.9,-57.799999,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,6.52
46.9,-57.900002,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,5.38
49.2,-63.400002,2024-12,85c338f89-9bd7-5dc6-0976-05bf1c80c9bc,CAN,MANIC V,2024-12-04T09:00:00Z,2024-12-04T19:00:00Z,TRAWLERS,FISHING,316012182,,11853,2018-04-25T00:28:56Z,2026-06-22T12:45:26Z,10.27
46.0,-58.200001,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,17.35
46.0,-58.0,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,65.23
45.0,-66.900002,2024-12,a3c5bc536-63e0-56e3-db32-e7671f84e52b,CAN,SKICINUWEY,2024-12-01T14:00:00Z,2024-12-31T20:00:00Z,FIXED_GEAR,FISHING,316021342,,,2014-10-31T12:33:55Z,2026-07-03T14:01:49Z,44.82
46.5,-59.900002,2024-12,f538b8eb8-8b5e-9062-d299-6512d6b2e64e,CAN,BLACK CLOUD,2024-12-01T12:00:00Z,2024-12-20T11:00:00Z,SET_GILLNETS,FISHING,316028047,,,2019-01-03T16:23:42Z,2026-07-06T07:05:27Z,6.96
47.3,-57.400002,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,29.47
45.6,-58.299999,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,2.71
47.2,-57.799999,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,1.13
45.8,-58.0,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,3.19
45.6,-57.799999,2024-12,0ebeb84f8-86a6-4196-7dc3-123dc4ed569f,CAN,ADELE EVANGELINE,2024-12-01T09:00:00Z,2024-12-17T00:00:00Z,SET_GILLNETS,FISHING,316011403,,CH.16,2013-10-10T08:07:41Z,2026-04-15T19:46:39Z,5.3
46.4,-59.900002,2024-12,f538b8eb8-8b5e-9062-d299-6512d6b2e64e,CAN,BLACK CLOUD,2024-12-01T12:00:00Z,2024-12-20T11:00:00Z,SET_GILLNETS,FISHING,316028047,,,2019-01-03T16:23:42Z,2026-07-06T07:05:27Z,44.57
46.9,-57.900002,2024-12,936cf18c0-0b90-9491-ee71-1d7cb00745c0,CAN,CAPE ASHLEY,2024-12-02T15:00:00Z,2024-12-03T20:00:00Z,TRAWLERS,FISHING,316006009,,,2015-07-02T22:02:18Z,2025-02-25T22:35:59Z,11.05
45.0,-66.800003,2024-12,12ec88689-98fe-9ec3-bd9c-d2db7131080a,CAN,JEREMY & JADEN,2024-12-02T10:00:00Z,2024-12-27T16:00:00Z,POTS_AND_TRAPS,FISHING,316002901,,,2022-11-09T12:52:33Z,2026-07-06T15:27:49Z,30.8
45.0,-67.0,2024-12,0c56959f1-1799-b280-758f-21c2cc7980b3,CAN,CAMERON`S PRIDE,2024-12-02T10:00:00Z,2024-12-20T14:00:00Z,SET_GILLNETS,FISHING,316041741,,,2019-11-14T09:37:32Z,2026-06-25T17:10:20Z,2.12
50.7,-57.700001,2024-12,e481f3fd9-9d96-2c10-a09b-2507d37ad54b,CAN,LADY KENDA,2024-12-10T13:00:00Z,2024-12-10T18:00:00Z,TRAWLERS,FISHING,316279000,,,2020-05-06T16:53:14Z,2025-11-13T03:43:05Z,1.07
45.0,-57.5,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,1.96
47.2,-58.0,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,2.8
47.1,-57.799999,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,5.87
46.2,-59.5,2024-12,090df409b-be88-cbd1-e53d-95e95c8d5269,CAN,,2024-12-11T10:00:00Z,2024-12-13T07:00:00Z,FISHING,FISHING,316045146,,,2022-07-06T15:34:01Z,2026-04-28T08:26:38Z,1.79
47.0,-58.099998,2024-12,be7600240-0dcd-954a-4e6c-8a5092819ff9,CAN,LADY CHRISTANNA,2024-12-03T08:00:00Z,2024-12-04T16:00:00Z,FISHING,FISHING,316002469,,VC3203,2017-04-30T23:58:11Z,2026-07-06T23:59:30Z,2.47
47.2,-57.5,2024-12,3c447ad31-1c26-2868-736e-2fccb6120740,CAN,EMRY BOYS,2024-12-02T01:00:00Z,2024-12-13T10:00:00Z,DRIFTING_LONGLINES,FISHING,316025389,,,2020-10-07T17:07:50Z,2025-11-25T16:43:30Z,32.2
49.4,-59.200001,2024-12,a860e2995-54f0-6403-3f8a-6c51444b52f9,CAN,SEA VOYAGER II,2024-12-03T08:00:00Z,2024-12-05T15:00:00Z,TRAWLERS,FISHING,316002174,,,2014-07-14T10:25:35Z,2026-07-06T16:23:41Z,1.45
49.7,-59.099998,2024-12,43f7a90d0-056c-1c0c-4eea-e1f02b98eba5,CAN,M & R TRADITION,2024-12-15T08:00:00Z,2024-12-16T18:00:00Z,TRAWLERS,FISHING,316002703,,,2015-06-02T15:00:48Z,2026-07-06T17:47:51Z,2.53
45.1,-67.0,2024-12,0c56959f1-1799-b280-758f-21c2cc7980b3,CAN,CAMERON`S PRIDE,2024-12-02T10:00:00Z,2024-12-20T14:00:00Z,SET_GILLNETS,FISHING,316041741,,,2019-11-14T09:37:32Z,2026-06-25T17:10:20Z,25.89
46.1,-59.5,2024-12,0ebeb84f8-86a6-4196-7dc3-123dc4ed569f,CAN,ADELE EVANGELINE,2024-12-01T09:00:00Z,2024-12-17T00:00:00Z,SET_GILLNETS,FISHING,316011403,,CH.16,2013-10-10T08:07:41Z,2026-04-15T19:46:39Z,22.6
45.0,-66.800003,2024-12,a3c5bc536-63e0-56e3-db32-e7671f84e52b,CAN,SKICINUWEY,2024-12-01T14:00:00Z,2024-12-31T20:00:00Z,FIXED_GEAR,FISHING,316021342,,,2014-10-31T12:33:55Z,2026-07-03T14:01:49Z,51.22
45.4,-61.0,2024-12,b1d815681-1c77-f3de-89d7-4c8b507e7985,CAN,IRISH TOWNER 1,2024-12-01T11:00:00Z,2024-12-01T14:00:00Z,,FISHING,316053615,,,2024-06-09T09:58:52Z,2026-05-20T16:03:55Z,0.33
45.4,-61.200001,2024-12,1f4415bd2-219e-205f-39bc-a243edfa116c,CAN,BELLE CARNELL,2024-12-03T01:00:00Z,2024-12-03T07:00:00Z,TRAWLERS,FISHING,316014090,9307114.0,CFN7208,2015-06-30T13:16:31Z,2026-07-06T23:45:23Z,2.17
46.3,-58.200001,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,7.06
49.6,-59.0,2024-12,43f7a90d0-056c-1c0c-4eea-e1f02b98eba5,CAN,M & R TRADITION,2024-12-15T08:00:00Z,2024-12-16T18:00:00Z,TRAWLERS,FISHING,316002703,,,2015-06-02T15:00:48Z,2026-07-06T17:47:51Z,6.26
45.0,-66.0,2024-12,fc1d57d4f-f953-6a41-fe3d-a2cf4c091118,CAN,RALPH NELSON,2024-12-03T12:00:00Z,2024-12-28T16:00:00Z,FISHING,FISHING,316050702,,,2022-11-08T02:28:37Z,2026-07-06T23:53:48Z,1.37
49.5,-59.099998,2024-12,456713809-9780-df6c-5a4a-8c7def1f8ef6,CAN,ATLANTIC EXPLORER II,2024-12-03T08:00:00Z,2024-12-05T16:00:00Z,FISHING,FISHING,316010140,,,2020-09-10T23:03:44Z,2026-07-06T18:50:30Z,11.43
49.6,-58.900002,2024-12,456713809-9780-df6c-5a4a-8c7def1f8ef6,CAN,ATLANTIC EXPLORER II,2024-12-03T08:00:00Z,2024-12-05T16:00:00Z,FISHING,FISHING,316010140,,,2020-09-10T23:03:44Z,2026-07-06T18:50:30Z,5.55
46.8,-56.099998,2024-12,700236985-5dff-cb94-d348-bd633d315d2d,PRT,PRINCESA SANTA JOANA,2024-12-28T02:00:00Z,2024-12-28T11:00:00Z,TRAWLERS,FISHING,263588000,7234636.0,CUIY6,2019-02-26T10:30:58Z,2026-07-06T15:49:47Z,2.45
45.2,-57.700001,2024-12,712a8bb75-53b2-e3e1-0c39-4821d497e041,CAN,NANNY BESSIE,2024-12-11T15:00:00Z,2024-12-15T18:00:00Z,TRAWLERS,FISHING,316023983,,,2013-03-01T15:40:34Z,2026-07-06T21:08:16Z,1.49
46.1,-59.400002,2024-12,f538b8eb8-8b5e-9062-d299-6512d6b2e64e,CAN,BLACK CLOUD,2024-12-01T12:00:00Z,2024-12-20T11:00:00Z,SET_GILLNETS,FISHING,316028047,,,2019-01-03T16:23:42Z,2026-07-06T07:05:27Z,14.03
45.1,-66.800003,2024-12,a3c5bc536-63e0-56e3-db32-e7671f84e52b,CAN,SKICINUWEY,2024-12-01T14:00:00Z,2024-12-31T20:00:00Z,FIXED_GEAR,FISHING,316021342,,,2014-10-31T12:33:55Z,2026-07-03T14:01:49Z,40.38
46.0,-58.099998,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,19.32
45.9,-58.0,2024-12,64d5a1adf-f4cb-9dea-2d39-cbb83e927f31,CAN,LET R RIP,2024-12-02T02:00:00Z,2024-12-13T13:00:00Z,SET_LONGLINES,FISHING,316002514,,,2020-11-11T15:39:26Z,2026-07-06T23:58:57Z,8.67
45.0,-66.800003,2024-12,25034e679-9173-3a42-7f19-b3f89b9f9f3f,CAN,DIVER`S DEN,2024-12-02T18:00:00Z,2024-12-31T12:00:00Z,POTS_AND_TRAPS,FISHING,316051499,,,2024-05-17T08:24:48Z,2025-10-20T11:36:47Z,6.13
46.7,-60.299999,2024-12,02465bc61-10da-ff4c-3cfb-8e0f4b045801,CAN,CASH STERN,2024-12-03T13:00:00Z,2024-12-04T16:00:00Z,SET_GILLNETS,FISHING,316051092,,,2023-03-01T05:12:37Z,2026-05-14T09:19:52Z,13.96
